model,dataset,seed,selector,endpoint,coverage,risk
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.25,0.2512
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.26,0.26384615384615384
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.27,0.2725925925925926
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.28,0.2807142857142857
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.29000000000000004,0.28758620689655173
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.30000000000000004,0.2906666666666667
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.31,0.29870967741935484
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.32,0.303125
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.33,0.3109090909090909
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.34,0.31823529411764706
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.35000000000000003,0.31942857142857145
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.36000000000000004,0.32555555555555554
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.37000000000000005,0.33513513513513515
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.38,0.3436842105263158
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.39,0.34974358974358977
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.4,0.3555
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.41000000000000003,0.36146341463414633
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.42000000000000004,0.37
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.43000000000000005,0.3767441860465116
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.44,0.3845454545454545
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.45,0.3897777777777778
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.46,0.39869565217391306
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.47000000000000003,0.405531914893617
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.48000000000000004,0.41291666666666665
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.49000000000000005,0.41877551020408166
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.5,0.4244
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.51,0.43058823529411766
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.52,0.43538461538461537
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.53,0.439622641509434
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.54,0.4451851851851852
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.55,0.4505454545454545
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.56,0.45714285714285713
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.5700000000000001,0.4607017543859649
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.5800000000000001,0.46482758620689657
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.5900000000000001,0.47016949152542376
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.6,0.474
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.61,0.479344262295082
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.62,0.4829032258064516
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.63,0.4853968253968254
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.64,0.4896875
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.65,0.4929230769230769
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.66,0.49454545454545457
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.67,0.49701492537313435
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.68,0.5005882352941177
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.6900000000000001,0.5055072463768115
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.7000000000000001,0.51
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.7100000000000001,0.5140845070422535
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.7200000000000001,0.5177777777777778
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.73,0.5219178082191781
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.74,0.5262162162162162
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.75,0.5304
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.76,0.5352631578947369
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.77,0.5392207792207793
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.78,0.5425641025641026
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.79,0.5463291139240506
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.8,0.54875
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.81,0.551604938271605
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.8200000000000001,0.5548780487804879
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.8300000000000001,0.5571084337349398
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.8400000000000001,0.5604761904761905
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.8500000000000001,0.5635294117647058
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.86,0.5672093023255814
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.87,0.5705747126436782
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.88,0.5731818181818182
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.89,0.5766292134831461
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.9,0.5793333333333334
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.91,0.5815384615384616
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.92,0.5834782608695652
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.93,0.5870967741935483
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.9400000000000001,0.5902127659574468
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.9500000000000001,0.5930526315789474
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.9600000000000001,0.5954166666666667
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.9700000000000001,0.5983505154639175
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.98,0.6012244897959184
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,0.99,0.6036363636363636
TemporalComplEx,ICEWS05-15,1,Calibrated belief,error,1.0,0.606
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.02,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.03,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.04,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.05,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.06,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.07,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.08,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.09000000000000001,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.1,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.11,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.12000000000000001,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.13,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.13999999999999999,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.15,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.16,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.16999999999999998,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.18,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.19,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.19999999999999998,0.0
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.21,0.0009523809523809524
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.22,0.0009090909090909091
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.22999999999999998,0.0026086956521739132
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.24,0.0033333333333333335
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.25,0.004
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.26,0.01
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.27,0.016296296296296295
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.28,0.025714285714285714
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.29000000000000004,0.03793103448275862
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.30000000000000004,0.05466666666666667
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.31,0.0703225806451613
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.32,0.085
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.33,0.09515151515151515
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.34,0.10294117647058823
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.35000000000000003,0.11028571428571429
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.36000000000000004,0.11777777777777777
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.37000000000000005,0.12216216216216216
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.38,0.13052631578947368
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.39,0.13487179487179488
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.4,0.141
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.41000000000000003,0.14878048780487804
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.42000000000000004,0.15904761904761905
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.43000000000000005,0.16697674418604652
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.44,0.175
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.45,0.18533333333333332
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.46,0.19869565217391305
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.47000000000000003,0.21319148936170212
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.48000000000000004,0.22625
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.49000000000000005,0.23877551020408164
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.5,0.2508
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.51,0.2635294117647059
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.52,0.27615384615384614
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.53,0.2879245283018868
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.54,0.29814814814814816
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.55,0.308
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.56,0.3175
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.5700000000000001,0.3270175438596491
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.5800000000000001,0.3331034482758621
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.5900000000000001,0.34067796610169493
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.6,0.349
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.61,0.3560655737704918
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.62,0.3603225806451613
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.63,0.3619047619047619
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.64,0.364375
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.65,0.3649230769230769
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.66,0.3663636363636364
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.67,0.3653731343283582
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.68,0.3644117647058824
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.6900000000000001,0.36231884057971014
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.7000000000000001,0.362
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.7100000000000001,0.3616901408450704
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.7200000000000001,0.36277777777777775
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.73,0.3632876712328767
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.74,0.3637837837837838
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.75,0.36373333333333335
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.76,0.3655263157894737
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.77,0.3677922077922078
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.78,0.3712820512820513
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.79,0.37341772151898733
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.8,0.37625
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.81,0.3797530864197531
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.8200000000000001,0.3846341463414634
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.8300000000000001,0.38819277108433736
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.8400000000000001,0.3921428571428571
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.8500000000000001,0.3962352941176471
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.86,0.4002325581395349
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.87,0.40551724137931033
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.88,0.41045454545454546
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.89,0.41460674157303373
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.9,0.42
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.91,0.42527472527472526
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.92,0.4310869565217391
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.93,0.4367741935483871
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.9400000000000001,0.4421276595744681
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.9500000000000001,0.4475789473684211
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.9600000000000001,0.4529166666666667
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.9700000000000001,0.45814432989690723
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.98,0.463265306122449
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,0.99,0.4686868686868687
TemporalComplEx,ICEWS05-15,1,Calibrated belief,worst_flip1,1.0,0.4736
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.02,0.06
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.03,0.06666666666666667
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.04,0.075
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.05,0.1
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.06,0.10666666666666667
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.07,0.11714285714285715
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.08,0.135
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.09000000000000001,0.14888888888888888
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.1,0.162
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.11,0.16363636363636364
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.12000000000000001,0.16166666666666665
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.13,0.16307692307692306
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.13999999999999999,0.1688125894134478
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.15,0.18
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.16,0.18875
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.16999999999999998,0.1978798586572438
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.18,0.20555555555555555
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.19,0.20842105263157895
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.19999999999999998,0.2172172172172172
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.21,0.2219047619047619
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.22,0.22727272727272727
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.22999999999999998,0.23391304347826086
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.24,0.24083333333333334
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.25,0.252
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.26,0.26076923076923075
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.27,0.2674074074074074
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.28,0.2764285714285714
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.29000000000000004,0.2827586206896552
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.30000000000000004,0.28733333333333333
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.31,0.2929032258064516
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.32,0.301875
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.33,0.3096969696969697
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.34,0.31882352941176473
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.35000000000000003,0.32342857142857145
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.36000000000000004,0.33055555555555555
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.37000000000000005,0.33675675675675676
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.38,0.3431578947368421
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.39,0.3507692307692308
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.4,0.356
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.41000000000000003,0.3624390243902439
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.42000000000000004,0.3657142857142857
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.43000000000000005,0.37209302325581395
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.44,0.37727272727272726
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.45,0.38755555555555554
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.46,0.39521739130434785
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.47000000000000003,0.40297872340425533
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.48000000000000004,0.41041666666666665
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.49000000000000005,0.4179591836734694
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.5,0.4224
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.51,0.43019607843137253
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.52,0.43576923076923074
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.53,0.44264150943396224
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.54,0.4488888888888889
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.55,0.4541818181818182
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.56,0.46035714285714285
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.5700000000000001,0.4670175438596491
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.5800000000000001,0.47413793103448276
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.5900000000000001,0.4789830508474576
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.6,0.485
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.61,0.4901639344262295
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.62,0.49483870967741933
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.63,0.4996825396825397
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.64,0.5046875
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.65,0.5070769230769231
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.66,0.5109090909090909
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.67,0.5158208955223881
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.68,0.5194117647058824
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.6900000000000001,0.5226086956521739
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.7000000000000001,0.5251428571428571
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.7100000000000001,0.527887323943662
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.7200000000000001,0.5297222222222222
TemporalComplEx,ICEWS05-15,2,Calibrated belief,error,0.73,0.5315068493150685
